"SENTIDO","NAVEGACAO","PAIS_PORTO_ESTRANG","BERCO","ATRACACAO","MES_ATRAC","ANO_ATRAC","DESATRACACAO","ANO_DESAT","CAPITULO","SECAO","TIPO_CARGA","GRUPOANTAQ"
"Desembarque","LC","BANGLADESH","201","11/04/2025 04:35","4","2025","11/11/2925 11:35","2025","","Em pedaços, sem pele ","GRANEL SÓLIDO","De copolímeros de etileno "
"Embarque","CB","BARBADOS","202","07/04/2025 15:40","4","2025","11/7/2925 15:40","2025","","Outros ","GRANEL SÓLIDO","De polipropileno"
"Embarque","CB","BAREIN","202","07/04/2025 15:40","4","2025","11/7/2925 15:40","2025","","Outros ","GRANEL SÓLIDO","Tubos capilares, semipermeáveis, próprios para hemodiálise ou para oxigenação sanguínea "
"Embarque","CB","BELARUS","202","07/04/2025 15:40","4","2025","11/7/2925 15:40","2025",""," Raias (Rajidae) ","GRANEL SÓLIDO","Outros "
"Embarque","CB","BELGICA","202","07/04/2025 15:40","4","2025","11/7/2925 15:40","2025",""," Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.)","GRANEL SÓLIDO","De poli(tereftalato de etileno) "
"Desembarque","LC","BELIZE","301","4/8/2025 15:45","4","2025","11/8/2925 15:55","2025","","Merluza negra (Dissostichus eleginoides)","GRANEL SÓLIDO","De silicones "
"Desembarque","LC","BENIN","301","4/8/2025 15:45","4","2025","11/8/2925 15:55","2025","","Evisceradas, sem cabeça e sem cauda ","GRANEL SÓLIDO","De celulose regenerada"
"Desembarque","CB","BERMUDAS","201","13/04/2025 16:25","4","2025","11/13/2925 16:25","2025","","Outras ","GRANEL SÓLIDO","Tubos capilares, semipermeáveis, próprios para hemodiálise "
"Desembarque","CB","BOLIVIA","201","13/04/2025 16:25","4","2025","11/13/2925 16:25","2025","","Merluza antártica (Dissostichus mawsoni)","GRANEL SÓLIDO","Outros "
"Desembarque","CB","BONAIRE, SAINT EUSTATIUS E SABA","201","13/04/2025 16:25","4","2025","11/13/2925 16:25","2025","","Evisceradas, sem cabeça e sem cauda ","GRANEL SÓLIDO","Outros "
"Embarque","CB","BOSNIA-HERZEGOVINA","202","4/23/2025 14:55","4","2025","11/23/2925 22:55","2025","","Outras ","GRANEL SÓLIDO","-- Outros, não reforçados com outras matérias, nem associados de outra forma com outras matérias,
com acessórios "
"Embarque","CB","BOTSUANA","202","4/23/2025 14:55","4","2025","11/23/2925 22:55","2025",""," Robalos (Dicentrarchus spp.) ","GRANEL SÓLIDO","-- Outros "
"Embarque","CB","BOUVET, ILHA","202","4/15/2025 15:40","4","2025","11/15/2925 15:40","2025",""," Outros","GRANEL SÓLIDO","- Acessórios"
"Embarque","CB","BRASIL","202","4/15/2025 15:40","4","2025","11/15/2925 15:40","2025","","Corvina (Micropogonias furnieri) ","GRANEL SÓLIDO","Do tipo utilizado em linhas de sangue para hemodiálise "
"Embarque","CB","BRUNEI","202","4/15/2025 15:40","4","2025","11/15/2925 15:40","2025","","Pescadas (Cynoscion spp.) ","GRANEL SÓLIDO","Outros "
"Embarque","CB","BULGARIA","202","4/15/2025 15:40","4","2025","11/15/2925 15:40","2025","","Pargo (Lutjanus purpureus) e peixesapo (Lophius gastrophysus)","GRANEL SÓLIDO","Revestimentos para pisos (pavimentos), de plástico, mesmo autoadesivos, em rolos ou em forma de ladrilhos ou de placas (lajes); revestimentos para paredes ou para tetos, de plástico, definidos na Nota 9 do presente Capítulo."
"Desembarque","CB","BURKINA FASO","102","4/16/2025 10:27","4","2025","11/16/2925 8:27","2025","","Pargo (Lutjanus purpureus) ","GRANEL LÍQUIDO","- De polímeros de cloreto de vinila "
"Desembarque","CB","BURUNDI","102","4/16/2025 10:27","4","2025","11/16/2925 8:27","2025","","Peixesapo (Lophius gastrophysus) ","GRANEL LÍQUIDO","- De outro plástico "
"Desembarque","CB","BUTAO","102","4/16/2025 10:27","4","2025","11/16/2925 8:27","2025","","Chernepoveiro (Polyprion americanus), garoupas (Acanthistius spp.), tainhas (Mugil spp.), esturjões (Acipenser baerii, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus), peixesrei (Atherina spp.) e nototenias (Patagonotothen spp.)","GRANEL LÍQUIDO","Chapas, folhas, tiras, fitas, películas e outras formas planas, autoadesivas, de plástico, mesmo em rolos."
"Embarque","CB","CABO VERDE","202","09/04/2025 09:50","4","2025","11/9/2925 9:50","2025","","Chernepoveiro (Polyprion americanus) ","GRANEL SÓLIDO","- Em rolos de largura não superior a 20 cm"
"Desembarque","CB","CAMAROES","201","08/04/2025 13:05","4","2025","11/8/2925 13:05","2025","","Garoupas (Acanthistius spp.) ","GRANEL SÓLIDO","De polipropileno "
"Embarque","CB","CAMBOJA","301","4/7/2025 8:40","4","2025","11/7/2925 8:40","2025","","Tainhas (Mugil spp.) ","GRANEL SÓLIDO","Fitas autoadesivas, em rolos"
"Embarque","CB","CANADA","301","4/7/2025 8:40","4","2025","11/7/2925 8:40","2025","","Esturjões (Acipenser baerii, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus) ","GRANEL SÓLIDO","De poli(cloreto de vinila) "
"Embarque","CB","CANARIAS","301","4/7/2025 8:40","4","2025","11/7/2925 8:40","2025","","Peixesrei (Atherina spp.) ","GRANEL SÓLIDO","Fitas autoadesivas, em rolos"
"Embarque","CB","CATAR","301","4/7/2025 8:40","4","2025","11/7/2925 8:40","2025","","Nototenias (Patagonotothen spp.) ","GRANEL SÓLIDO","Outras "
"Embarque","CB","CAYMAN","301","4/7/2025 8:40","4","2025","11/7/2925 8:40","2025","","Curimatãs (Prochilodus spp.), tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos), surubins (Pseudoplatystoma spp.), traíra (Hoplias malabaricus & H. cf. lacerdae), piaus (Leporinus spp.) e pirarucu (Arapaima gigas)","GRANEL SÓLIDO","- Outras"
"Embarque","CB","CAZAQUISTAO","301","4/7/2025 8:40","4","2025","11/7/2925 8:40","2025","","Curimatãs (Prochilodus spp.) ","GRANEL SÓLIDO","De polipropileno "
"Embarque","CB","CHADE","301","13/04/2025 21:05","4","2025","11/13/2925 21:05","2025","","Tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos) ","GRANEL SÓLIDO","De poli(cloreto de vinila) "
"Desembarque","LC","CHILE","301","16/04/2025 00:30","4","2025","11/16/2925 4:31","2025","","Surubins (Pseudoplatystoma spp.) ","GRANEL SÓLIDO","Outras "
"Desembarque","LC","CHINA","301","16/04/2025 00:30","4","2025","11/16/2925 4:31","2025","","Traíra (Hoplias malabaricus & H. cf. lacerdae) ","GRANEL SÓLIDO","Películas autoadesivas"
"Embarque","CB","CHIPRE","201","4/16/2025 11:23","4","2025","11/16/2925 11:23","2025","","Piaus (Leporinus spp.) ","GRANEL SÓLIDO","Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas de forma semelhante a outras matérias."
"Embarque","CB","CHRISTMAS, ILHA (NAVIDAD)","201","4/16/2025 11:23","4","2025","11/16/2925 11:23","2025","","Pirarucu (Arapaima gigas) ","GRANEL SÓLIDO","- De polímeros de etileno"
"Embarque","CB","CINGAPURA","201","4/16/2025 11:23","4","2025","11/16/2925 11:23","2025","","Piramutaba (Brachyplatystoma vaillantii), dourada (Brachyplatystoma flavicans), pacu (Piaractus mesopotamicus), tambaqui (Colossoma macropomum) e tambacu (híbrido de tambaqui e pacu)","GRANEL SÓLIDO","De densidade igual ou superior a 0,94, espessura inferior ou igual a 19 micrômetros (mícrons), em rolos de largura inferior ou igual a 66 cm "
"Desembarque","CB","COCOS (KEELINGS)","202","13/04/2025 15:05","4","2025","11/13/2925 15:05","2025","","Piramutaba (Brachyplatystoma vaillantii) ","GRANEL SÓLIDO","Outras"
"Desembarque","CB","COLOMBIA","202","13/04/2025 15:05","4","2025","11/13/2925 15:05","2025","","Dourada (Brachyplatystoma flavicans) ","GRANEL SÓLIDO","De densidade inferior a 0,94, com óleo de parafina e carga (sílica e negro de fumo), apresentando nervuras paralelas entre si, com uma resistência elétrica igual ou superior a 0,030 ohms.cm2, mas inferior ou igual a 0,120 ohms.cm2, em rolos, do tipo utilizado para a fabricação de separadores de acumuladores elétricos "
"Embarque","CB","COMORES","102","4/10/2025 20:57","4","2025","374476.24791667","2025","","Pacu (Piaractus mesopotamicus) ","GRANEL LÍQUIDO","Outras "
"Embarque","CB","CONGO","102","4/10/2025 20:57","4","2025","374476.24791667","2025","","Tambaqui (Colossoma macropomum) ","GRANEL LÍQUIDO","- De polímeros de propileno"
"Embarque","CB","COOK","102","4/10/2025 20:57","4","2025","374476.24791667","2025","","Tambacu (híbrido de tambaqui e pacu) ","GRANEL LÍQUIDO","Biaxialmente orientados"
"Embarque","CB","COREIA DO NORTE","102","4/10/2025 20:10","4","2025","374476.21527778","2025","","Outros ","GRANEL LÍQUIDO","De largura inferior ou igual a 12,5 cm e espessura inferior ou igual a 10 micrômetros (mícrons), metalizadas "
"Embarque","CB","COREIA DO SUL","101","21/04/2025 16:28","4","2025","11/21/2925 16:16","2025",""," Fígados, ovas, gônadas masculinas, barbatanas, cabeças, caudas, bexigasnatatórias e outros subprodutos comestíveis de peixes","GRANEL LÍQUIDO","De largura inferior ou igual a 1 m e espessura inferior ou igual a 13 micrômetros (mícrons), com uma ou ambas as faces rugosas de rugosidade relativa (relação entre a espessura média e a máxima) igual ou superior a 6 %, de rigidez dielétrica igual ou superior a 500 V/micrômetro (Norma ASTM D 3755-97), em rolos"
"Embarque","CB","COSTA DO MARFIM","101","21/04/2025 16:28","4","2025","11/21/2925 16:16","2025",""," Fígados, ovas e gônadas masculinas ","GRANEL LÍQUIDO","Outras "
"Desembarque","LC","COSTA RICA","201","4/15/2025 13:05","4","2025","11/15/2925 13:05","2025","","       Ovas de tainhas (Mugil spp.)","GRANEL SÓLIDO","Substrato de polipropileno biaxialmente orientado, recoberto em ambas as faces da folha por camadas de tinta opacificante que propiciam receber as impressões ofsete seco, calcográfica, tipográfica e vernizes de proteção com cura a ultravioleta"
"Embarque","CB","CROACIA","202","20/04/2025 21:20","4","2025","11/29/2925 21:29","2025","","       Outros","GRANEL SÓLIDO","Outras "
"Embarque","CB","CUBA","202","20/04/2025 21:20","4","2025","11/29/2925 21:29","2025",""," Barbatanas de tubarão ","GRANEL SÓLIDO","- De polímeros de estireno "
"Embarque","CB","CURACAO","202","20/04/2025 21:20","4","2025","11/29/2925 21:29","2025",""," Outros","GRANEL SÓLIDO","Laminados rígidos utilizados para revestimento de móveis"
"Embarque","CB","DINAMARCA","202","20/04/2025 21:20","4","2025","11/29/2925 21:29","2025","","Cabeças de Merluza negra (Dissostichus eleginoides) ","GRANEL SÓLIDO","- De polímeros de cloreto de vinila:"
"Embarque","CB","DJIBUTI","102","01/05/2025 17:38","5","2025","5/1/2925 17:38","2025","","Cabeças de Merluza antártica (Dissostichus mawsoni) ","GRANEL LÍQUIDO","-- Que contenham, em peso, pelo menos 6 % de plastificantes"
"Embarque","CB","DOMINICA","102","01/05/2025 17:38","5","2025","5/1/2925 17:38","2025","","Outros ","GRANEL LÍQUIDO","De poli(cloreto de vinila), transparentes, termocontráteis, de espessura inferior ou igual a 250 micrômetros (mícrons) "
"Embarque","CB","EGITO","102","01/05/2025 17:38","5","2025","5/1/2925 17:38","2025","","Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados.","GRANEL LÍQUIDO","Outras "
"Embarque","CB","EL SALVADOR","101","29/04/2025 09:23","4","2025","11/29/2925 9:23","2025",""," Filés (filetes) de tilápias (Oreochromis spp.), bagres (peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), percadonilo (Lates niloticus) e peixes cabeçadeserpente (Channa spp.), frescos ou refrigerados","GRANEL LÍQUIDO","-- Outras "
"Embarque","CB","EMIRADOS ARABES UNIDOS","101","29/04/2025 09:23","4","2025","11/29/2925 9:23","2025",""," Tilápias (Oreochromis spp.) ","GRANEL LÍQUIDO","Laminados rígidos de poli(cloreto de vinila) (PVC) utilizados para revestimento de móveis"
"Embarque","LC","EQUADOR","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025",""," Bagres (Peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","GRANEL SÓLIDO","- De polímeros acrílicos:"
"Embarque","LC","ERITREIA","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025","","Bagre americano (Ictalurus punctatus) ","GRANEL SÓLIDO","-- De poli(metacrilato de metila) "
"Desembarque","LC","ESLOVAQUIA","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025","","Outros ","GRANEL SÓLIDO","-- Outras "
"Desembarque","LC","ESLOVENIA","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025",""," Percadonilo (Lates niloticus) ","GRANEL SÓLIDO","- De policarbonatos, de resinas alquídicas, de poliésteres alílicos ou de outros poliésteres:"
"Desembarque","LC","ESPANHA","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025",""," Outros ","GRANEL SÓLIDO","-- De policarbonatos "
"Desembarque","LC","ESTADOS UNIDOS","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025",""," Filés (filetes) de outros peixes, frescos ou refrigerados","GRANEL SÓLIDO","-- De poli(tereftalato de etileno)"
"Embarque","CB","ESTONIA","202","01/05/2025 00:40","5","2025","5/1/2925 4:40","2025",""," Salmõesdopacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus), salmãodoatlântico (Salmo salar) e salmãododanúbio (Hucho hucho) ","GRANEL SÓLIDO","De espessura inferior ou igual a 40 micrômetros (mícrons)"
"Embarque","CB","ESWATINI (ANTIGA SUAZILANDIA","202","29/04/2025 13:40","4","2025","11/29/2925 13:40","2025",""," Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita,
Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster) ","GRANEL SÓLIDO","De espessura inferior a 5 micrômetros (mícrons) "
"Embarque","CB","ETIOPIA","202","29/04/2025 13:40","4","2025","11/29/2925 13:40","2025",""," Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae) ","GRANEL SÓLIDO","Outras "
"Embarque","CB","FALKLAND (MALVINAS)","102","29/04/2025 17:11","4","2025","11/29/2925 17:11","2025",""," Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae,
Merlucciidae, Moridae e Muraenolepididae ","GRANEL LÍQUIDO","Outras"
"Embarque","CB","FAROE","102","4/10/2025 20:57","4","2025","374476.24791667","2025",""," Espadarte (Xiphias gladius) ","GRANEL LÍQUIDO","Com largura superior a 12 cm, sem qualquer trabalho à superfície "
"Embarque","CB","FIJI","102","4/10/2025 20:57","4","2025","374476.24791667","2025",""," Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) ","GRANEL LÍQUIDO","Outras "
"Embarque","CB","FILIPINAS","102","4/10/2025 20:10","4","2025","374476.21527778","2025",""," Cação e outros tubarões ","GRANEL LÍQUIDO","Laminados de poli(tereftalato de etileno) (PET) para revestimento"
"Embarque","CB","FINLANDIA","102","4/10/2025 20:10","4","2025","374476.21527778","2025",""," Raias (Rajidae) ","GRANEL LÍQUIDO","-- De poliésteres não saturados "
"Desembarque","LC","FRANCA","201","4/15/2025 13:05","4","2025","11/15/2925 13:05","2025",""," Outros","GRANEL SÓLIDO","-- De outros poliésteres "
"Embarque","CB","GABAO","301","21/04/2025 16:35","4","2025","11/21/2925 16:35","2025","","Chernepoveiro (Polyprion americanus) ","GRANEL SÓLIDO","- De celulose ou dos seus derivados químicos:"
"Embarque","CB","GAMBIA","301","21/04/2025 16:35","4","2025","11/21/2925 16:35","2025","","Garoupas (Acanthistius spp.) ","GRANEL SÓLIDO","-- De celulose regenerada "
"Embarque","CB","GANA","202","20/04/2025 21:20","4","2025","11/29/2925 21:29","2025","","Outros ","GRANEL SÓLIDO","-- De acetatos de celulose"
"Embarque","CB","GEORGIA","202","20/04/2025 21:20","4","2025","11/29/2925 21:29","2025",""," Outros, frescos ou refrigerados","GRANEL SÓLIDO","De espessura inferior ou igual a 0,75 mm "
"Embarque","CB","GIBRALTAR","202","20/04/2025 21:20","4","2025","11/29/2925 21:29","2025",""," Tilápias (Oreochromis spp.), bagres (peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), percadonilo (Lates niloticus) e peixes cabeça deserpente (Channa spp.) ","GRANEL SÓLIDO","Outras "
"Embarque","CB","GRANADA","202","15/04/2025 05:25","4","2025","11/15/2925 5:25","2025",""," Salmonídeos ","GRANEL SÓLIDO","-- De outros derivados da celulose"
"Embarque","CB","GRECIA","202","15/04/2025 05:25","4","2025","11/15/2925 5:25","2025",""," Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae ","GRANEL SÓLIDO","De fibra vulcanizada, de espessura inferior ou igual a 1 mm "
"Embarque","CB","GROENLANDIA","102","01/05/2025 17:38","5","2025","5/1/2925 17:38","2025",""," Espadarte (Xiphias gladius) ","GRANEL LÍQUIDO","Outros "
"Embarque","CB","GUADALUPE","202","23/04/2025 01:50","4","2025","11/23/2925 1:50","2025",""," Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) ","GRANEL SÓLIDO","- De outro plástico:"
"Embarque","CB","GUAM","202","23/04/2025 01:50","4","2025","11/23/2925 1:50","2025",""," Cação e outros tubarões ","GRANEL SÓLIDO","-- De poli(butiral de vinila) "
"Embarque","CB","GUATEMALA","202","23/04/2025 01:50","4","2025","11/23/2925 1:50","2025",""," Raias (Rajidae) ","GRANEL SÓLIDO","-- De poliamidas "
"Desembarque","LC","GUERNSEY, ILHA DO CANAL (INCLUI ALDERNEY E SARK)","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025",""," Outros ","GRANEL SÓLIDO","-- De resinas amínicas "
"Desembarque","LC","GUIANA","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025",""," Filés (filetes) de tilápias (Oreochromis spp.), bagres (peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), percadonilo (Lates niloticus) e peixes cabeçadeserpente (Channa spp.), congelados","GRANEL SÓLIDO","-- De resinas fenólicas "
"Desembarque","LC","GUIANA FRANCESA","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025",""," Tilápias (Oreochromis spp.) ","GRANEL SÓLIDO","-- De outro plástico"
"Desembarque","LC","GUINE","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025",""," Bagres (Peixesgato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","GRANEL SÓLIDO","De silicone "
"Desembarque","LC","GUINE-BISSAU","202","4/24/2025 21:23","4","2025","11/24/2925 21:23","2025","","Bagre americano (Ictalurus punctatus) ","GRANEL SÓLIDO","De poli(álcool vinílico) "
"Desembarque","CB","GUINE-EQUATORIAL","201","23/04/2025 14:20","4","2025","11/23/2925 22:29","2025","","Outros ","GRANEL SÓLIDO","De polímeros de fluoreto de vinila "
"Desembarque","CB","HAITI","201","23/04/2025 14:20","4","2025","11/23/2925 22:29","2025",""," Percadonilo (Lates niloticus) ","GRANEL SÓLIDO","De poliimida "
"Embarque","CB","HOLANDA (PAISES BAIXOS)","202","01/05/2025 00:40","5","2025","5/1/2925 4:40","2025",""," Outros ","GRANEL SÓLIDO","De poli(clorotrifluoretileno) "
"Embarque","CB","HONDURAS","102","29/04/2025 17:11","4","2025","11/29/2925 17:11","2025",""," Filés (filetes) de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados","GRANEL LÍQUIDO","Outras "
"Desembarque","LC","HONG KONG","201","28/04/2025 23:30","4","2025","11/16/2925 23:31","2025",""," Bacalhaudoatlântico (Gadus morhua), bacalhaudagroelândia (Gadus ogac) e bacalhaudopacífico (Gadus macrocephalus) ","GRANEL SÓLIDO","Outras chapas, folhas, películas, tiras e lâminas, de plástico."
"Desembarque","LC","HUNGRIA","201","28/04/2025 23:30","4","2025","11/16/2925 23:31","2025",""," Hadoque (Arinca*) (Melanogrammus aeglefinus) ","GRANEL SÓLIDO","- Produtos alveolares:"
"Embarque","CB","IEMEN","201","4/30/2025 10:25","4","2025","31/11/2925  08:25:04","2025",""," Saithe (Escamudo*) (Pollachius virens) ","GRANEL SÓLIDO","-- De polímeros de estireno "
"Embarque","CB","INDIA","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Merluzas (Pescadas*) e abróteas (Merluccius spp., Urophycis spp.) ","GRANEL LÍQUIDO","-- De polímeros de cloreto de vinila "
"Embarque","CB","INDONESIA","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Polacadoalasca (Escamudodoalasca*) (Theragra chalcogramma) ","GRANEL LÍQUIDO","-- De poliuretanos"
"Embarque","CB","IRA","101","20/05/2025 16:40","5","2025","5/29/2925 16:40","2025",""," Outros ","GRANEL LÍQUIDO","Com base poliéster, de células abertas, com um número de poros por decímetro linear igual ou superior a 24 e inferior ou igual a 157 (6 a 40 poros por polegada linear), com resistência à compressão 50 % (RC50) igual ou superior a 3,0 kPa e inferior ou igual a 6,0 kPa"
"Embarque","CB","IRAQUE","201","4/30/2025 10:25","4","2025","31/11/2925  08:25:04","2025",""," Filés (filetes) de outros peixes, congelados","GRANEL SÓLIDO","Outras "
"Embarque","CB","IRLANDA","201","5/17/2025 23:55","5","2025","5/17/2925 23:55","2025",""," Salmõesdopacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus), salmãodoatlântico (Salmo salar) e salmãododanúbio (Hucho hucho) ","GRANEL SÓLIDO","-- De celulose regenerada "
"Embarque","CB","ISLANDIA","201","5/17/2025 23:55","5","2025","5/17/2925 23:55","2025",""," Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster) ","GRANEL SÓLIDO","-- De outro plástico "
"Embarque","CB","ISRAEL","301","24/04/2025 08:05","4","2025","11/24/2925 8:05","2025",""," Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae) ","GRANEL SÓLIDO","- Outras"
"Embarque","CB","ITALIA","301","24/04/2025 08:05","4","2025","11/24/2925 8:05","2025",""," Espadarte (Xiphias gladius) ","GRANEL SÓLIDO","Estratificadas, reforçadas ou com suporte"
"Desembarque","LC","JAMAICA","201","27/04/2025 14:20","4","2025","11/27/2925 22:29","2025",""," Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.)","GRANEL SÓLIDO","De resina melamina-formaldeído "
"Desembarque","LC","JAPAO","201","27/04/2025 14:20","4","2025","11/27/2925 22:29","2025","","Merluza negra (Dissostichus eleginoides) ","GRANEL SÓLIDO","De polietileno, com reforço de napas de fibras de polietileno paralelizadas, superpostas entre si em ângulo de 90º e impregnadas com resinas "
"Embarque","CB","JERSEY, ILHA DO CANAL","202","5/3/2025 4:23","5","2025","5/3/2925 11:23","2025","","Merluza antártica (Dissostichus mawsoni) ","GRANEL SÓLIDO","De copolímeros de tetrafluoretileno reforçadas com tecido de fibras de politetrafluoretileno, do tipo utilizado como membranas semipermeáveis em células de eletrólise"
"Embarque","CB","JOHNSTON","202","5/3/2025 4:23","5","2025","5/3/2925 11:23","2025",""," Arenques (Clupea harengus, Clupea pallasii) ","GRANEL SÓLIDO","Outras "
"Embarque","LC","JORDANIA","201","03/05/2025 04:40","5","2025","5/3/2925 11:40","2025",""," Atuns (do gênero Thunnus), bonitolistrado (gaiado*) (Katsuwonus pelamis) ","GRANEL SÓLIDO","De poli(tereftalato de etileno), com camada antiestática à base de gelatina ou de látex em ambas as faces, mesmo com halogenetos de potássio "
"Desembarque","CB","KIRIBATI","201","03/05/2025 23:30","5","2025","5/3/2925 23:31","2025",""," Cação e outros tubarões, raias (Rajidae)","GRANEL SÓLIDO","Outras "
"Desembarque","CB","KUWEIT","201","03/05/2025 23:30","5","2025","5/3/2925 23:31","2025","","Tubarãoazul (Prionace glauca) ","GRANEL SÓLIDO","Banheiras, boxes para chuveiros (polibãs*), pias, lavatórios, bidés, sanitários e seus assentos e tampas, caixas de descarga (autoclismos*) e artigos semelhantes para usos sanitários ou higiênicos, de plástico."
"Embarque","CB","LAOS","301","04/05/2025 02:50","5","2025","5/11/2925 2:50","2025","","Outros ","GRANEL SÓLIDO","- Banheiras, boxes para chuveiros (polibãs*), pias e lavatórios "
"Desembarque","CB","LESOTO","102","5/10/2025 10:05","5","2025","5/8/2925 8:05","2025",""," Outros","GRANEL LÍQUIDO","- Assentos e tampas, de sanitários "
"Desembarque","CB","LETONIA","102","5/16/2025 10:05","5","2025","5/16/2925 8:05","2025","","Pargo (Lutjanus purpureus) ","GRANEL LÍQUIDO","- Outros "
"Desembarque","CB","LIBANO","102","5/16/2025 10:05","5","2025","5/16/2925 8:05","2025","","Chernepoveiro (Polyprion americanus) ","GRANEL LÍQUIDO","Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico."
"Desembarque","CB","LIBERIA","102","5/16/2025 10:05","5","2025","5/16/2925 8:05","2025","","Garoupas (Acanthistius spp.) ","GRANEL LÍQUIDO","- Caixas, caixotes, engradados e artigos semelhantes"
"Desembarque","CB","LIBIA","102","5/16/2025 10:05","5","2025","5/16/2925 8:05","2025","","Outros ","GRANEL LÍQUIDO","Estojos de plástico, do tipo utilizado para acondicionar discos para sistemas de leitura por raio laser"
"Embarque","CB","LIECHTENSTEIN","202","07/05/2025 06:35","5","2025","5/7/2925 3:35","2025",""," Outros, congelados","GRANEL SÓLIDO","Outros "
"Embarque","CB","LITUANIA","202","07/05/2025 06:35","5","2025","5/7/2925 3:35","2025",""," Espadarte (Xiphias gladius) ","GRANEL SÓLIDO","- Sacos de quaisquer dimensões, bolsas e cartuchos:"
"Embarque","CB","LUXEMBURGO","202","07/05/2025 06:35","5","2025","5/7/2925 3:35","2025",""," Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.)","GRANEL SÓLIDO","-- De polímeros de etileno"
"Embarque","CB","MACAU","101","15/05/2025 13:50","5","2025","5/15/2925 13:50","2025","","Merluza negra (Dissostichus eleginoides)","GRANEL LÍQUIDO","De capacidade inferior ou igual a 1.000 cm3 "
"Embarque","LC","MACEDONIA DO NORTE","201","5/23/2025 17:00","5","2025","5/23/2925 17:04","2025","","Bochechas (cheeks) ","GRANEL SÓLIDO","Outros "
